% function evaluation | noise-free fitness - Fopt (1.026100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
74133 +1.182422703e-01 +1.182422703e-01 -5.626175773e+01 -5.626175773e+01 +1.1681e+00 -1.3253e+00
162929 +7.960077616e-02 +7.960077616e-02 -5.630039922e+01 -5.630039922e+01 +1.3312e+00 -1.1728e+00
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.382523820e+01 +4.382523820e+01 -9.561747618e+02 -9.561747618e+02 +3.1986e-01 -7.7963e-01
2 +3.000964125e+01 +3.000964125e+01 -9.699903588e+02 -9.699903588e+02 -2.1154e+00 -7.4811e-01
5 +1.789785229e+01 +1.789785229e+01 -9.821021477e+02 -9.821021477e+02 -3.1137e-01 -2.1198e+00
7 +8.218549019e+00 +8.218549019e+00 -9.917814510e+02 -9.917814510e+02 +2.2326e-01 -2.4972e+00
19 +4.451372405e+00 +4.451372405e+00 -9.955486276e+02 -9.955486276e+02 +1.1918e+00 -2.4224e+00
64 +2.983399393e+00 +2.983399393e+00 -9.970166006e+02 -9.970166006e+02 +2.2819e+00 -2.0141e+00
693 +2.395653432e+00 +2.395653432e+00 -9.976043466e+02 -9.976043466e+02 +2.9894e+00 -2.1445e+00
% function evaluation | noise-free fitness - Fopt (3.548000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.142043499e+01 +5.142043499e+01 +8.690043499e+01 +8.690043499e+01 +2.1908e+00 -2.5413e+00
2 +3.518840915e+01 +3.518840915e+01 +7.066840915e+01 +7.066840915e+01 -3.0004e+00 +1.8004e-02
5 +1.428936743e+01 +1.428936743e+01 +4.976936743e+01 +4.976936743e+01 -3.3478e+00 -4.9349e+00
45 +7.967845499e+00 +7.967845499e+00 +4.344784550e+01 +4.344784550e+01 -6.3080e-01 -4.9349e+00
127 +4.222224656e+00 +4.222224656e+00 +3.970222466e+01 +3.970222466e+01 +9.6836e-01 +6.1271e-01
887 +3.804062950e+00 +3.804062950e+00 +3.928406295e+01 +3.928406295e+01 -2.1986e+00 -1.6021e+00
2332 +2.464680403e+00 +2.464680403e+00 +3.794468040e+01 +3.794468040e+01 -3.7147e+00 -3.1503e+00
% function evaluation | noise-free fitness - Fopt (-5.263000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.034299597e+01 +6.034299597e+01 +7.712995969e+00 +7.712995969e+00 -6.9253e-01 -2.6033e+00
2 +1.871218577e+01 +1.871218577e+01 -3.391781423e+01 -3.391781423e+01 -1.7374e+00 +1.1834e+00
6 +1.173887421e+01 +1.173887421e+01 -4.089112579e+01 -4.089112579e+01 -1.3818e+00 +3.4377e+00
14 +9.802019827e+00 +9.802019827e+00 -4.282798017e+01 -4.282798017e+01 -1.6938e+00 -2.0619e-01
42 +4.710419804e+00 +4.710419804e+00 -4.791958020e+01 -4.791958020e+01 +1.2404e+00 -1.8809e+00
507 +1.612671538e+00 +1.612671538e+00 -5.101732846e+01 -5.101732846e+01 +1.0572e+00 -1.3462e+00
